Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCV,2021,W,VISA,390,,OVERALL,Performance Art,,38,81.184210526,5.525641766,89.0,58.0,0,0.0,1,0.0,0.0,0.0,1,9,17,10.0,0
UBCV,2021,W,VISA,401,A,001,Advanced Open Studio,Phillip Mccrum,20,83.05,5.286278165,93.0,72.0,0,0.0,0,0.0,0.0,0.0,1,1,11,4.0,3
UBCV,2021,W,VISA,401,A,OVERALL,Advanced Open Studio,,20,83.05,5.286278165,93.0,72.0,0,0.0,0,0.0,0.0,0.0,1,1,11,4.0,3
UBCV,2021,W,VISA,401,B,001,Advanced Open Studio,Gareth James,19,78.526315789,14.702110283,93.0,41.0,2,0.0,0,0.0,1.0,1.0,0,1,6,5.0,3
UBCV,2021,W,VISA,401,B,OVERALL,Advanced Open Studio,,19,78.526315789,14.702110283,93.0,41.0,2,0.0,0,0.0,1.0,1.0,0,1,6,5.0,3
UBCV,2021,W,VISA,401,C,001,Advanced Open Studio,Karice Mitchell,20,81.25,4.788967585,89.0,70.0,0,0.0,0,0.0,0.0,1.0,2,4,9,4.0,0
UBCV,2021,W,VISA,401,C,OVERALL,Advanced Open Studio,,20,81.25,4.788967585,89.0,70.0,0,0.0,0,0.0,0.0,1.0,2,4,9,4.0,0
UBCV,2021,W,VISA,401,D,001,Advanced Open Studio,Manuel Pina Baldoquin,20,77.4,3.29912269,86.0,75.0,0,0.0,0,0.0,0.0,0.0,10,5,4,1.0,0
UBCV,2021,W,VISA,401,D,OVERALL,Advanced Open Studio,,20,77.4,3.29912269,86.0,75.0,0,0.0,0,0.0,0.0,0.0,10,5,4,1.0,0
UBCV,2021,W,VISA,401,E,001,Advanced Open Studio,Xiong Gu,18,81.388888889,5.225940826,90.0,73.0,0,0.0,0,0.0,0.0,0.0,4,3,5,5.0,1
UBCV,2021,W,VISA,401,E,OVERALL,Advanced Open Studio,,18,81.388888889,5.225940826,90.0,73.0,0,0.0,0,0.0,0.0,0.0,4,3,5,5.0,1
UBCV,2021,W,VISA,401,F,001,Advanced Open Studio,Antonio Fernandez Rodriguez;Jeneen Frei Njootli,22,84.681818182,14.33074073,95.0,25.0,1,0.0,0,0.0,0.0,0.0,0,1,6,5.0,9
UBCV,2021,W,VISA,401,F,OVERALL,Advanced Open Studio,,22,84.681818182,14.33074073,95.0,25.0,1,0.0,0,0.0,0.0,0.0,0,1,6,5.0,9
UBCV,2021,W,VISA,401,G,001,Advanced Open Studio,Althea Thauberger;Scott Billings,19,80.421052632,9.93487566,87.0,40.0,1,0.0,0,0.0,0.0,0.0,0,0,15,3.0,0
UBCV,2021,W,VISA,401,G,OVERALL,Advanced Open Studio,,19,80.421052632,9.93487566,87.0,40.0,1,0.0,0,0.0,0.0,0.0,0,0,15,3.0,0
UBCV,2021,W,VISA,401,H,001,Advanced Open Studio,Marina Roy,18,77.055555556,20.526803775,91.0,0.0,1,0.0,0,0.0,0.0,2.0,3,2,2,4.0,4
UBCV,2021,W,VISA,401,H,OVERALL,Advanced Open Studio,,18,77.055555556,20.526803775,91.0,0.0,1,0.0,0,0.0,0.0,2.0,3,2,2,4.0,4
UBCV,2021,W,VISA,401,I,001,Advanced Open Studio,Dan Starling,13,72.076923077,23.019779678,94.0,4.0,1,0.0,0,1.0,1.0,2.0,1,2,1,1.0,3
UBCV,2021,W,VISA,401,I,OVERALL,Advanced Open Studio,,13,72.076923077,23.019779678,94.0,4.0,1,0.0,0,1.0,1.0,2.0,1,2,1,1.0,3
UBCV,2021,W,VISA,475,,001,Exhibition Theory and Practice,Althea Thauberger;Matilda Aslizadeh;Phillip Mccrum,10,85.1,11.219526629,96.0,56.0,0,0.0,1,0.0,0.0,0.0,0,0,3,2.0,4
UBCV,2021,W,VISA,475,,OVERALL,Exhibition Theory and Practice,,10,85.1,11.219526629,96.0,56.0,0,0.0,1,0.0,0.0,0.0,0,0,3,2.0,4
UBCV,2021,W,VISA,480,,001,Advanced Seminar I,Althea Thauberger;Dana Claxton,31,81.258064516,6.329653713,88.0,52.0,0,1.0,0,0.0,0.0,0.0,2,6,15,7.0,0
UBCV,2021,W,VISA,480,,OVERALL,Advanced Seminar I,,31,81.258064516,6.329653713,88.0,52.0,0,1.0,0,0.0,0.0,0.0,2,6,15,7.0,0
UBCV,2021,W,VISA,481,,001,Advanced Seminar II,Carlos Colin Moreno;Manuel Pina,30,77.333333333,14.186767349,95.0,11.0,1,0.0,0,0.0,1.0,2.0,5,9,7,3.0,2
UBCV,2021,W,VISA,481,,OVERALL,Advanced Seminar II,,30,77.333333333,14.186767349,95.0,11.0,1,0.0,0,0.0,1.0,2.0,5,9,7,3.0,2
UBCV,2021,W,WOOD,120,,101,Introduction to Wood Products and Global Trade,Melissa Vincent;Simon Ellis,13,58.153846154,21.574854785,89.0,27.0,4,1,1,2.0,0.0,0,1,2.0,0,2,0
UBCV,2021,W,WOOD,120,,OVERALL,Introduction to Wood Products and Global Trade,,13,58.153846154,21.574854785,89.0,27.0,4,1,1,2.0,0.0,0,1,2.0,0,2,0
UBCV,2021,W,WOOD,225,,101,Communications Strategies,Aubrey Leveridge;Fiana Kawane,19,74.789473684,10.570288272,85.0,37.0,1,0,0,0.0,2.0,2,0,7.0,6,1,0
UBCV,2021,W,WOOD,225,,102,Communications Strategies,Aubrey Leveridge;Fiana Kawane,12,66.25,21.633832931,84.0,3.0,1,1,0,0.0,3.0,0,3,2.0,2,0,0
UBCV,2021,W,WOOD,225,,201,Communications Strategies,Aubrey Leveridge;Carellin Brooks;Ritapa Neogi,29,75.068965517,3.26158413,82.0,69.0,0,0,0,0.0,0.0,5,13,9.0,2,0,0
UBCV,2021,W,WOOD,225,,202,Communications Strategies,Aubrey Leveridge;Carellin Brooks;Ritapa Neogi,26,76.153846154,4.763967319,83.0,64.0,0,0,0,0.0,2.0,1,7,6.0,10,0,0
UBCV,2021,W,WOOD,225,,205,Communications Strategies,Aubrey Leveridge;Tommaso Trotto,28,76.321428571,7.630608788,92.0,56.0,0,0,1,0.0,2.0,4,5,5.0,8,2,1
UBCV,2021,W,WOOD,225,,OVERALL,Communications Strategies,,114,74.649122807,9.678900011,92.0,3.0,2,1,1,0.0,9.0,12,28,29.0,28,3,1
UBCV,2021,W,WOOD,244,,001,Quantitative Methods in the Wood Industry,Anna Schild;Gregory Smith,6,74.833333333,14.661741597,94.0,51.0,0,1,0,0.0,0.0,1,1,1.0,0,1,1
UBCV,2021,W,WOOD,244,,OVERALL,Quantitative Methods in the Wood Industry,,6,74.833333333,14.661741597,94.0,51.0,0,1,0,0.0,0.0,1,1,1.0,0,1,1
UBCV,2021,W,WOOD,245,,201,Programming for Wood Products Manufacturing Applications,Anna Schild;Gregory Smith,44,70.568181818,14.951701664,95.0,9.0,1,3,2,4.0,7.0,5,5,5.0,5,2,5
UBCV,2021,W,WOOD,245,,OVERALL,Programming for Wood Products Manufacturing Applications,,44,70.568181818,14.951701664,95.0,9.0,1,3,2,4.0,7.0,5,5,5.0,5,2,5
UBCV,2021,W,WOOD,249,,201,Contemporary Topics in Forestry and Wood Products,Jianping Su;John Saddler,13,67.076923077,31.151408578,96.0,0.0,2,0,0,0.0,2.0,0,1,4.0,2,0,2
UBCV,2021,W,WOOD,249,,OVERALL,Contemporary Topics in Forestry and Wood Products,,13,67.076923077,31.151408578,96.0,0.0,2,0,0,0.0,2.0,0,1,4.0,2,0,2
UBCV,2021,W,WOOD,276,,101,Mechanics of Wood Products,Frank Lam;Wancheng Gao,17,75.058823529,13.216800805,97.0,42.0,1,0,0,2.0,2.0,0,4,1.0,3,3,1
UBCV,2021,W,WOOD,276,,OVERALL,Mechanics of Wood Products,,17,75.058823529,13.216800805,97.0,42.0,1,0,0,2.0,2.0,0,4,1.0,3,3,1
UBCV,2021,W,WOOD,282,,201,Wood Physics and Mechanics,Chaoyue Zhang;Cristiano Loss;Stavros Avramidis;Yaohui Liu,8,70.0,25.433386382,88.0,12.0,1,0,0,1.0,1.0,0,0,0.0,2,3,0
UBCV,2021,W,WOOD,282,,OVERALL,Wood Physics and Mechanics,,8,70.0,25.433386382,88.0,12.0,1,0,0,1.0,1.0,0,0,0.0,2,3,0
UBCV,2021,W,WOOD,290,,201,Secondary Wood Products Manufacturing,Alastair White;Joern Dettmer;Jorn Dettmer;Robert Fuerst,9,75.888888889,22.5524081,92.0,21.0,1,0,0,1.0,0.0,0,0,0.0,3,2,2
UBCV,2021,W,WOOD,290,,OVERALL,Secondary Wood Products Manufacturing,,9,75.888888889,22.5524081,92.0,21.0,1,0,0,1.0,0.0,0,0,0.0,3,2,2
UBCV,2021,W,WOOD,292,,201,Two-Dimensional and Solid Computer-Aided Graphics,Siwei Chen;Vincent Leung,8,68.875,25.726237302,92.0,21.0,1,2,0,0.0,0.0,0,0,1.0,1,1,2
UBCV,2021,W,WOOD,292,,OVERALL,Two-Dimensional and Solid Computer-Aided Graphics,,8,68.875,25.726237302,92.0,21.0,1,2,0,0.0,0.0,0,0,1.0,1,1,2
UBCV,2021,W,WOOD,330,,101,Industrial Engineering,Sahar Ahmadvand;Siwei Chen;Taraneh Sowlati,41,87.024390244,4.875898916,95.0,75.0,0,0,0,0.0,0.0,0,1,3.0,7,15,15
UBCV,2021,W,WOOD,330,,OVERALL,Industrial Engineering,,41,87.024390244,4.875898916,95.0,75.0,0,0,0,0.0,0.0,0,1,3.0,7,15,15
UBCV,2021,W,WOOD,335,,101,Quality Improvement,Julie Cool;Qing Qiu;Vahid Nasir,43,76.441860465,5.852562831,87.0,62.0,0,0,0,2.0,1.0,7,6,14.0,11,2,0
UBCV,2021,W,WOOD,335,,OVERALL,Quality Improvement,,43,76.441860465,5.852562831,87.0,62.0,0,0,0,2.0,1.0,7,6,14.0,11,2,0
UBCV,2021,W,WOOD,356,,101,Machine Components,Doh Wook Kim;Vincent Leung,15,85.066666667,7.045430806,94.0,69.0,0,0,0,0.0,0.0,1,1,0.0,4,5,4
UBCV,2021,W,WOOD,356,,OVERALL,Machine Components,,15,85.066666667,7.045430806,94.0,69.0,0,0,0,0.0,0.0,1,1,0.0,4,5,4
UBCV,2021,W,WOOD,365,,201,Wood Industry Business Management,Carolina Rodriguez;Christopher Gaston;Qing Qiu,77,81.233766234,8.276307503,98.0,64.0,0,0,0,0.0,5.0,6,8,13.0,17,16,12
UBCV,2021,W,WOOD,365,,OVERALL,Wood Industry Business Management,,77,81.233766234,8.276307503,98.0,64.0,0,0,0,0.0,5.0,6,8,13.0,17,16,12
UBCV,2021,W,WOOD,373,,101,Wood Adhesives and Coatings,Feng Jiang;Zhengyang Yu,27,76.444444444,9.124495069,95.0,60.0,0,0,0,3.0,3.0,2,3,5.0,5,5,1
UBCV,2021,W,WOOD,373,,OVERALL,Wood Adhesives and Coatings,,27,76.444444444,9.124495069,95.0,60.0,0,0,0,3.0,3.0,2,3,5.0,5,5,1
UBCV,2021,W,WOOD,384,,101,Wood Sawmilling and Drying,Chenli Zhou;Dessie Tibebu;Julie Cool;Stavros Avramidis;Vahid Nasir,44,84.113636364,5.292451444,95.0,71.0,0,0,0,0.0,0.0,1,4,1.0,15,18,5
UBCV,2021,W,WOOD,384,,OVERALL,Wood Sawmilling and Drying,,44,84.113636364,5.292451444,95.0,71.0,0,0,0,0.0,0.0,1,4,1.0,15,18,5
UBCV,2021,W,WOOD,386,,101,Applied Mechanics of Materials,Frank Lam;Xing Zhang,48,79.958333333,7.539846867,95.0,59.0,0,0,1,0.0,3.0,3,5,7.0,20,5,4
UBCV,2021,W,WOOD,386,,OVERALL,Applied Mechanics of Materials,,48,79.958333333,7.539846867,95.0,59.0,0,0,1,0.0,3.0,3,5,7.0,20,5,4
UBCV,2021,W,WOOD,440,,101,Engineering Economics,Niloofar Akbariansaravi;Seyed Salar Ghotb;Taraneh Sowlati,37,86.054054054,6.963978532,98.0,74.0,0,0,0,0.0,0.0,0,3,5.0,8,10,11
UBCV,2021,W,WOOD,440,,OVERALL,Engineering Economics,,37,86.054054054,6.963978532,98.0,74.0,0,0,0,0.0,0.0,0,3,5.0,8,10,11
UBCV,2021,W,WOOD,461,,201,Globalization and Sustainability,Hamish Van Der Ven;Justin Bull;Prerna Gupta;Remzi Fuentes;Remzi Marenglen Xhemalce Fuentes,73,79.082191781,14.049271852,96.0,31.0,4,1,3,2.0,1.0,6,4,8.0,9,20,15
UBCV,2021,W,WOOD,461,,OVERALL,Globalization and Sustainability,,73,79.082191781,14.049271852,96.0,31.0,4,1,3,2.0,1.0,6,4,8.0,9,20,15
UBCV,2021,W,WOOD,464,,201,Wood Finishing and Protection,Doh Wook Kim;Farbod Moheb Khosravi;Gregory Smith;Philip David Evans,52,78.730769231,6.177490399,91.0,64.0,0,0,0,0.0,3.0,5,6,12.0,18,7,1
UBCV,2021,W,WOOD,464,,OVERALL,Wood Finishing and Protection,,52,78.730769231,6.177490399,91.0,64.0,0,0,0,0.0,3.0,5,6,12.0,18,7,1
UBCV,2021,W,WOOD,482,,201,CAD/CAM,Doh Wook Kim;Vincent Leung,46,79.326086957,9.688605789,93.0,50.0,0,2,1,1.0,0.0,2,2,13.0,12,7,6
UBCV,2021,W,WOOD,482,,OVERALL,CAD/CAM,,46,79.326086957,9.688605789,93.0,50.0,0,2,1,1.0,0.0,2,2,13.0,12,7,6
UBCV,2021,W,WOOD,485,,101,Furniture Construction,Jialin Zhang;Joern Dettmer;Jorn Dettmer;Robert Fuerst,17,77.0,7.64852927,94.0,62.0,0,0,0,1.0,0.0,2,4,4.0,4,1,1
UBCV,2021,W,WOOD,485,,OVERALL,Furniture Construction,,17,77.0,7.64852927,94.0,62.0,0,0,0,1.0,0.0,2,4,4.0,4,1,1
UBCV,2021,W,WOOD,487,,201,Wood Composites,Chenli Zhou;Chunping Dai;Jialin Zhang,56,84.625,6.945403974,96.0,63.0,0,0,0,1.0,0.0,2,2,5.0,15,16,15
UBCV,2021,W,WOOD,487,,OVERALL,Wood Composites,,56,84.625,6.945403974,96.0,63.0,0,0,0,1.0,0.0,2,2,5.0,15,16,15
UBCV,2021,W,WOOD,488,,101,Wood Products Design and Development I,Farbod Moheb Khosravi;Joern Dettmer;Jorn Dettmer,9,82.555555556,4.419024528,87.0,77.0,0,0,0,0.0,0.0,0,0,3.0,1,5,0
UBCV,2021,W,WOOD,488,,OVERALL,Wood Products Design and Development I,,9,82.555555556,4.419024528,87.0,77.0,0,0,0,0.0,0.0,0,0,3.0,1,5,0
UBCV,2021,W,WOOD,491,,201,Environmental Facilities Design,Jinlu Gan;Qingshi Tu,28,91.035714286,4.26425403,96.0,81.0,0,0,0,0.0,0.0,0,0,0.0,3,6,19
UBCV,2021,W,WOOD,491,,OVERALL,Environmental Facilities Design,,28,91.035714286,4.26425403,96.0,81.0,0,0,0,0.0,0.0,0,0,0.0,3,6,19
UBCV,2021,W,WOOD,492,,101,Modelling for Decision Support,Chenli Zhou;Rohit Arora;Taraneh Sowlati;Yi Zheng,49,86.836734694,11.444334368,98.0,23.0,1,0,0,0.0,0.0,0,1,7.0,5,12,23
UBCV,2021,W,WOOD,492,,OVERALL,Modelling for Decision Support,,49,86.836734694,11.444334368,98.0,23.0,1,0,0,0.0,0.0,0,1,7.0,5,12,23
UBCV,2021,W,WOOD,494,,101,Principles of Wood Cutting and Tooling,Julie Cool;Qiyue Zhang;Robert Fuerst;Yeling Xia,9,80.0,11.079259903,96.0,59.0,0,0,1,0.0,0.0,1,1,0.0,4,0,2
UBCV,2021,W,WOOD,494,,OVERALL,Principles of Wood Cutting and Tooling,,9,80.0,11.079259903,96.0,59.0,0,0,1,0.0,0.0,1,1,0.0,4,0,2
UBCV,2021,W,WOOD,499,,201,Wood Products Capstone,Farbod Moheb Khosravi;Joern Dettmer;Jorn Dettmer;Robert Fuerst;Sahar Ahmadvand;Seyed Salar Ghotb;Vincent Leung,6,74.333333333,3.076794869,80.0,71.0,0,0,0,0.0,0.0,1,4,0.0,1,0,0
UBCV,2021,W,WOOD,499,,202,Wood Products Capstone,Farbod Moheb Khosravi;Joern Dettmer;Robert Fuerst;Sahar Ahmadvand;Seyed Salar Ghotb;Vincent Leung,6,86.833333333,3.125166662,90.0,82.0,0,0,0,0.0,0.0,0,0,0.0,2,3,1
UBCV,2021,W,WOOD,499,,203,Wood Products Capstone,Farbod Moheb Khosravi;Joern Dettmer;Robert Fuerst;Sahar Ahmadvand;Seyed Salar Ghotb;Vincent Leung,6,83.0,2.898275349,87.0,79.0,0,0,0,0.0,0.0,0,0,1.0,3,2,0
UBCV,2021,W,WOOD,499,,204,Wood Products Capstone,Farbod Moheb Khosravi;Joern Dettmer;Robert Fuerst;Sahar Ahmadvand;Seyed Salar Ghotb;Vincent Leung,6,84.5,1.048808848,86.0,83.0,0,0,0,0.0,0.0,0,0,0.0,3,3,0
UBCV,2021,W,WOOD,499,,OVERALL,Wood Products Capstone,,24,82.166666667,5.434724637,90.0,71.0,0,0,0,0.0,0.0,1,4,1.0,9,8,1
UBCV,2021,W,WOOD,572,C,100,Topics in Wood Science and Forest Products,Chunping Dai,8,87.75,2.764571783,93.0,83.0,0,0,0,0.0,0.0,0,0,0.0,1,6,1
UBCV,2021,W,WOOD,572,C,OVERALL,Topics in Wood Science and Forest Products,,10,88.6,3.062315754,93.0,83.0,0,0,0,0.0,0.0,0,0,0.0,1,6,3
UBCV,2021,W,WRDS,150,,OVERALL,Writing and Research in the Disciplines,,85,68.670588235,17.415365571,93.0,0.0,7,1.0,5.0,7.0,7.0,11.0,10.0,19.0,15,2.0,1
UBCV,2021,W,WRDS,150,,V01,Writing and Research in the Disciplines,Adrian Lou,23,69.608695652,18.821503974,93.0,2.0,2,0.0,2.0,2.0,2.0,2.0,3.0,4.0,3,2.0,1
UBCV,2021,W,WRDS,150,,V02,Writing and Research in the Disciplines,Katja Thieme,24,69.291666667,17.823968149,82.0,0.0,2,0.0,0.0,1.0,2.0,6.0,2.0,5.0,6,0.0,0
UBCV,2021,W,WRDS,150,,V03,Writing and Research in the Disciplines,Katja Thieme,16,61.375,22.189712331,82.0,9.0,2,1.0,3.0,2.0,1.0,0.0,1.0,4.0,2,0.0,0
UBCV,2021,W,WRDS,150,,V04,Writing and Research in the Disciplines,Laila Ferreira,22,72.318181818,9.301235779,84.0,43.0,1,0.0,0.0,2.0,2.0,3.0,4.0,6.0,4,0.0,0
UBCV,2021,W,WRDS,150,A,101,Writing and Research in the Disciplines,Gabrielle Rutman;Kathleen Fitzpatrick,28,72.392857143,15.159251632,90.0,14.0,1,1.0,2.0,1.0,2.0,2.0,6.0,3.0,6,2.0,2
UBCV,2021,W,WRDS,150,A,111,Writing and Research in the Disciplines,Alexis Mcgee,28,88.357142857,14.189757093,100.0,35.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,5.0,16
UBCV,2021,W,WRDS,150,A,112,Writing and Research in the Disciplines,Gabrielle Rutman;Kathleen Fitzpatrick,29,74.75862069,15.656251997,91.0,14.0,1,0.0,2.0,2.0,2.0,2.0,2.0,5.0,7,3.0,3
UBCV,2021,W,WRDS,150,A,113,Writing and Research in the Disciplines,M.Gillian Carrabre,26,72.538461538,13.974922595,88.0,22.0,2,0.0,1.0,1.0,0.0,3.0,3.0,8.0,6,2.0,0
UBCV,2021,W,WRDS,150,A,114,Writing and Research in the Disciplines,Louis Maraj,28,94.285714286,9.087464475,100.0,72.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2,2.0,21
UBCV,2021,W,WRDS,150,A,121,Writing and Research in the Disciplines,Stephen Dadugblor,28,79.25,12.977544709,96.0,55.0,0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,7,2.0,9
UBCV,2021,W,WRDS,150,A,122,Writing and Research in the Disciplines,Adrian Lou,28,75.892857143,11.659805239,91.0,54.0,0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,4,7.0,2
UBCV,2021,W,WRDS,150,A,123,Writing and Research in the Disciplines,M.Gillian Carrabre,29,71.068965517,15.890093577,91.0,21.0,3,1.0,2.0,0.0,2.0,3.0,1.0,9.0,4,3.0,1
UBCV,2021,W,WRDS,150,A,124,Writing and Research in the Disciplines,Diane Burgess,28,74.285714286,18.634609662,91.0,0.0,3,0.0,1.0,0.0,0.0,2.0,3.0,4.0,9,4.0,2
UBCV,2021,W,WRDS,150,A,131,Writing and Research in the Disciplines,Diane Burgess,28,76.928571429,14.342189955,92.0,21.0,2,0.0,0.0,0.0,3.0,0.0,2.0,5.0,10,3.0,3
UBCV,2021,W,WRDS,150,A,132,Writing and Research in the Disciplines,Thomas Jacob Bittner,31,73.193548387,15.587215605,90.0,4.0,1,1.0,1.0,0.0,1.0,6.0,5.0,7.0,4,4.0,1
UBCV,2021,W,WRDS,150,A,133,Writing and Research in the Disciplines,Jennifer Cowe;Kevin Wong,30,70.9,18.749436773,98.0,17.0,3,1.0,2.0,4.0,2.0,2.0,1.0,6.0,2,1.0,6
UBCV,2021,W,WRDS,150,A,141,Writing and Research in the Disciplines,M.Gillian Carrabre,30,71.8,22.776878779,92.0,0.0,4,0.0,0.0,1.0,1.0,2.0,1.0,6.0,8,6.0,1
UBCV,2021,W,WRDS,150,A,142,Writing and Research in the Disciplines,Dylan Cree,26,72.846153846,11.719018074,96.0,51.0,0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,3,5.0,1
UBCV,2021,W,WRDS,150,A,143,Writing and Research in the Disciplines,Jennifer Cowe;Kevin Wong,30,72.833333333,13.516486315,94.0,37.0,2,1.0,2.0,1.0,1.0,3.0,5.0,4.0,7,2.0,2
UBCV,2021,W,WRDS,150,A,151,Writing and Research in the Disciplines,Diane Burgess,27,72.481481481,13.009967689,86.0,19.0,1,1.0,0.0,2.0,2.0,3.0,5.0,5.0,7,1.0,0
UBCV,2021,W,WRDS,150,A,152,Writing and Research in the Disciplines,Connor Byrne,28,73.785714286,11.070003322,93.0,42.0,2,0.0,0.0,2.0,1.0,1.0,11.0,4.0,3,2.0,2
UBCV,2021,W,WRDS,150,A,153,Writing and Research in the Disciplines,Adrian Lou,26,74.5,12.426584406,91.0,50.0,0,3.0,0.0,1.0,4.0,2.0,3.0,1.0,4,5.0,3
UBCV,2021,W,WRDS,150,A,161,Writing and Research in the Disciplines,Jennifer Cowe;Kevin Wong,28,70.0,15.606266548,98.0,26.0,2,2.0,1.0,1.0,1.0,7.0,5.0,3.0,4,0.0,2
UBCV,2021,W,WRDS,150,A,162,Writing and Research in the Disciplines,Adrian Lou,31,69.709677419,19.105310864,90.0,8.0,2,2.0,1.0,0.0,4.0,2.0,7.0,7.0,1,4.0,1
UBCV,2021,W,WRDS,150,A,171,Writing and Research in the Disciplines,Jennifer Cowe;Kevin Wong,29,69.965517241,20.270461899,100.0,19.0,3,0.0,3.0,1.0,2.0,3.0,3.0,6.0,3,3.0,2
UBCV,2021,W,WRDS,150,A,191,Writing and Research in the Disciplines,David Newman;Gabrielle Rutman,31,67.35483871,17.530066338,85.0,0.0,4,0.0,1.0,3.0,4.0,2.0,4.0,6.0,6,1.0,0
UBCV,2021,W,WRDS,150,A,201,Writing and Research in the Disciplines,Nazih El-Bezre,28,68.964285714,11.422791197,84.0,23.0,2,0.0,0.0,2.0,3.0,9.0,6.0,4.0,2,0.0,0
UBCV,2021,W,WRDS,150,A,211,Writing and Research in the Disciplines,Nazih El-Bezre,28,70.642857143,15.828278224,84.0,6.0,2,1.0,0.0,0.0,1.0,5.0,5.0,9.0,5,0.0,0
UBCV,2021,W,WRDS,150,A,221,Writing and Research in the Disciplines,Nazih El-Bezre,27,67.074074074,21.677577792,81.0,0.0,3,1.0,0.0,1.0,1.0,3.0,4.0,7.0,7,0.0,0
UBCV,2021,W,WRDS,150,A,222,Writing and Research in the Disciplines,Rebecca Suzanne Carruthers Den Hoed,29,72.310344828,9.231558637,86.0,50.0,0,2.0,1.0,1.0,3.0,4.0,8.0,4.0,4,2.0,0
UBCV,2021,W,WRDS,150,A,231,Writing and Research in the Disciplines,Nazih El-Bezre,28,71.535714286,13.674745967,83.0,17.0,2,0.0,0.0,0.0,0.0,6.0,8.0,7.0,5,0.0,0
UBCV,2021,W,WRDS,150,A,232,Writing and Research in the Disciplines,Meghan French-Smith;Meredith Beales,25,68.96,20.911480101,87.0,13.0,5,1.0,0.0,0.0,0.0,1.0,2.0,5.0,10,1.0,0
UBCV,2021,W,WRDS,150,A,241,Writing and Research in the Disciplines,Meghan French-Smith;Meredith Beales,24,65.958333333,21.403939432,89.0,16.0,5,1.0,0.0,2.0,2.0,2.0,1.0,2.0,5,4.0,0
UBCV,2021,W,WRDS,150,A,251,Writing and Research in the Disciplines,Meghan French-Smith;Meredith Beales,24,63.958333333,19.815407195,86.0,28.0,7,0.0,0.0,2.0,3.0,0.0,2.0,3.0,5,2.0,0
UBCV,2021,W,WRDS,150,A,301,Writing and Research in the Disciplines,Connor Byrne;Yvonne Nguyen,29,62.517241379,22.044793181,82.0,0.0,5,1.0,1.0,1.0,1.0,6.0,8.0,3.0,3,0.0,0
UBCV,2021,W,WRDS,150,A,311,Writing and Research in the Disciplines,Jonathan Otto,29,72.275862069,12.988721898,85.0,34.0,2,0.0,4.0,0.0,1.0,3.0,1.0,10.0,6,2.0,0
UBCV,2021,W,WRDS,150,A,312,Writing and Research in the Disciplines,Stephen Dadugblor,28,73.107142857,21.022632047,97.0,12.0,3,1.0,2.0,0.0,2.0,1.0,2.0,2.0,4,9.0,2
UBCV,2021,W,WRDS,150,A,313,Writing and Research in the Disciplines,Kathleen Fitzpatrick;Meghan French-Smith,28,68.785714286,22.649269701,89.0,0.0,3,0.0,1.0,0.0,2.0,8.0,2.0,3.0,4,5.0,0
UBCV,2021,W,WRDS,150,A,321,Writing and Research in the Disciplines,Diane Burgess,23,68.043478261,17.970881146,92.0,27.0,4,0.0,1.0,1.0,3.0,1.0,1.0,5.0,5,1.0,1
UBCV,2021,W,WRDS,150,A,322,Writing and Research in the Disciplines,Kirby Mania,29,72.517241379,12.67624519,87.0,36.0,1,3.0,1.0,0.0,2.0,4.0,2.0,4.0,7,5.0,0
UBCV,2021,W,WRDS,150,A,323,Writing and Research in the Disciplines,Jonathan Otto,29,73.896551724,9.158699329,83.0,43.0,1,1.0,0.0,1.0,2.0,4.0,6.0,3.0,11,0.0,0
UBCV,2021,W,WRDS,150,A,331,Writing and Research in the Disciplines,Kirby Mania,30,75.266666667,9.836362284,88.0,53.0,0,2.0,2.0,0.0,2.0,1.0,3.0,8.0,6,6.0,0
UBCV,2021,W,WRDS,150,A,332,Writing and Research in the Disciplines,Stephen Dadugblor,25,80.24,19.63474811,95.0,0.0,1,0.0,1.0,0.0,2.0,1.0,1.0,1.0,4,6.0,8
UBCV,2021,W,WRDS,150,A,341,Writing and Research in the Disciplines,Diane Burgess,28,77.357142857,8.83685165,89.0,52.0,0,1.0,0.0,1.0,2.0,3.0,2.0,5.0,8,6.0,0
UBCV,2021,W,WRDS,150,A,342,Writing and Research in the Disciplines,Kimberly Richards,30,69.033333333,20.81856488,95.0,4.0,4,1.0,2.0,1.0,1.0,3.0,4.0,5.0,2,5.0,2
UBCV,2021,W,WRDS,150,A,343,Writing and Research in the Disciplines,Mary Ann Saunders,29,74.24137931,14.958645786,94.0,12.0,1,0.0,0.0,3.0,2.0,4.0,4.0,0.0,10,4.0,1
UBCV,2021,W,WRDS,150,A,351,Writing and Research in the Disciplines,Diane Burgess,28,77.464285714,8.252865464,89.0,51.0,0,1.0,0.0,0.0,3.0,1.0,5.0,3.0,11,4.0,0
